instance,time_taken,optimal_cost,global_optimal_solution,rl_actions,rl_gap,rl_permutation,sa_gap,sa_permutation,bb_gap,bb_permutation,gurobi_gap,gurobi_permutation
cqap_40_57,64,955532,"[21 33 27 16 32 22 19  3 39 17 36 30 26 11 13 35 18 25 24 23 10 31  6 38
  4 14 28  2  1  7 37  0 34  5  9 29 20  8 15 12]","['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG', '3PO', 'FW_LSG']",0.0,"[21 33 27 16 32 22 19  3 39 17 36 30 26 11 13 35 18 25 24 23 10 31  6 38
  4 14 28  2  1  7 37  0 34  5  9 29 20  8 15 12]",1097254.0,"[ 3 23  6 11 38  5 31 19 13 28 15 14 36 21 10  0 30  2 32 34 39  1  7 22
 25  9  4 37 12 33 29 20 17 24 27 35  8 26 18 16]",1462168.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  3  2  7  9  0  4  6  1  5]",1752108.0,"[11 28 20 13  8  4 16 14 35 21 27 36 12  0 33 10 26 25 37  9  5 24 23  2
  1 30  6 29 17 15  3 34  7 19 39 38 22 18 31 32]"
cqap_40_63,64,983780,"[ 7 13 20 21 36 12 39 32  9 22 35 16  5 24 33 29 38  6 26 17 14  0 15  8
 37 25 23 28 34  4 10 27 11  3 19 18  1 31 30  2]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LSG']",0.0,"[ 7 13 20 21 36 12 39 32  9 22 35 16  5 24 33 29 38  6 26 17 14  0 15  8
 37 25 23 28 34  4 10 27 11  3 19 18  1 31 30  2]",1111254.0,"[23 11 17 33 36 22 19 14 16 13 31  7 38 21 26 25 30 15 27  6 35  3  2  4
 32 37  8  0 28 10  1 29 24 34 18 39 20 12  5  9]",1411416.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  5  7  2  1  6  8  0  4  3]",1667768.0,"[12 34 39 30 11 25  4 20 15  8 28 32 21  7  2 23 18 13 17 37 38 36 24  1
  9  3 33  0 27 14 35 19  5 16 29 10 22 31 26  6]"
cqap_40_66,67,961872,"[21  7 15 32  8 14 18 33  3 35 37 12 28 20 17  0 16 13 10 23  9 22 36 31
 30  1 29  6 27  2 25 19 26 39  4 38  5 11 24 34]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'OC', 'FW_LSG']",0.0,"[21  7 15 32  8 14 18 33  3 35 37 12 28 20 17  0 16 13 10 23  9 22 36 31
 30  1 29  6 27  2 25 19 26 39  4 38  5 11 24 34]",1112230.0,"[ 2  5 39 17 34 21 31 12  7 18 19  9 14 13 35  8 27  3 20 10 38 36  1  6
  0 37 30 33 32 29 11 23 26  4 25 16 24 28 22 15]",1449228.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  7  9  4  1  2  6  0  3  8  5]",1685258.0,"[35  8  6  9  1  4  7 32 22 11 30  5 20 29 34 27 36 16 17 33 39 26 21 15
 18 13 19 31 14  0 28 38 37  2  3 23 24 10 12 25]"
cqap_40_86,70,946426,"[ 8  6 20 27 28 32 15 10 25 23 38 37 14 11 30 29 13  9 36 22  4 26 31  3
  7 34 35  1 12  0 18 16  2 19 39  5 21 33 24 17]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[ 8  6 20 27 28 32 15 10 25 23 38 37 14 11 30 29 13  9 36 22  4 26 31  3
  7 34 35  1 12  0 18 16  2 19 39  5 21 33 24 17]",1024964.0,"[16 30 38 17  8 39 21  1 35  9  0 22 12 29 14 24 13 37  2 19 36 25 23  3
 18  4  7 31 28 10 11 26 20 34  6 33 15  5 32 27]",1473430.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  6  8  4  3  1  7  5  9  2  0]",1661174.0,"[10 21  0 30 24  8 18 23 26  6 29 38 19 11 13 36 12  9 20 27  1  3 25 28
 33  7 17 15  4 16  2 14  5 37 35 22 34 31 32 39]"
cqap_40_87,67,939926,"[39 38  2 30 35 19 28 16 24  7  3 13 17 12  5  6 26 15  0 27 25 11  4 14
 21  8 31 22  1 20 18 29 37 32 10 33 34 23 36  9]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LSG']",0.0,"[39 38  2 30 35 19 28 16 24  7  3 13 17 12  5  6 26 15  0 27 25 11  4 14
 21  8 31 22  1 20 18 29 37 32 10 33 34 23 36  9]",1077630.0,"[31  7 38  3 30 14  1 32  2 10 16 25  4 17 15 20 28 13 11 26 29 34 23 33
 12  6  9 27 36 18  8 37 19 22 35  0  5 39 21 24]",1434144.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  7  6  2  0  3  4  5  8  9  1]",1844158.0,"[13 24 12  3 38 21 33 11 23 25  2 29 30 17 35  8 32  7 16  0 10  5 39 14
 28 15 27  6  4 34 18 22 36 31 20 37  1 26  9 19]"
cqap_40_94,67,939258,"[39  8 20 27 24 37 23 29 13 35  4 15  5 31 18 10 22 34 25 36  0 17 16  1
 11 12  7 38 30 19 14 28 21 33  2  9 32  6 26  3]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[39  8 20 27 24 37 23 29 13 35  4 15  5 31 18 10 22 34 25 36  0 17 16  1
 11 12  7 38 30 19 14 28 21 33  2  9 32  6 26  3]",1109508.0,"[ 1 10  2 26 23 35 11  4 38 15 34 17  6 24  5 21 22  8 37 39 29 14 36 32
 12 25  9 13 31  0 18 16 28  3  7 19 30 27 33 20]",1515126.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  5  8  0  7  4  2  1  3  6]",1742886.0,"[36  9  3 33 22 31 32 21  6  1 24 20  8 26 28 25 37 16 15 14 29 35 13  0
 10 17 12  2 34 23 27 38  5 11 39 30  4  7 18 19]"
cqap_40_96,68,992082,"[ 4 38 33 14  3 35 32  5 26 12 28 20 17 24 36  7 25 34 11 37 13 21 19 30
  8  6 31 10 39 15 22  9 27  1 16  0 23 18 29  2]","['START', '2O', 'FW', 'OC', 'SA', 'FW_LSG', '3PO', 'FW_LSG']",0.0,"[ 4 38 33 14  3 35 32  5 26 12 28 20 17 24 36  7 25 34 11 37 13 21 19 30
  8  6 31 10 39 15 22  9 27  1 16  0 23 18 29  2]",999806.0,"[ 8 15 23 28 11 14  6 12  9 22 31 10 13  3  0 30 36 24 17  4 16 38 19 29
 33 20  5 18 39  2 35 26 37 32  1  7 25 21 27 34]",1499578.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  7  2  5  1  6  3  8  4  0]",1674984.0,"[12 25  2 33 39 26  6 24  0 32 23 10  7  9 19  8 11 35 13 30  3  4 14  1
 31 28 29 34 17 27 38 21 18 22 36 16  5 20 37 15]"
cqap_40_110,64,949142,"[ 3 20 16 11 18 10  5 33 21 31 12  6 37 19 38 26 22  1 23  9 35 28 13 25
 14 36 39  0 17  8 32 15 29 24  7 30  4 34 27  2]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LS']",0.0,"[ 3 20 16 11 18 10  5 33 21 31 12  6 37 19 38 26 22  1 23  9 35 28 13 25
 14 36 39  0 17  8 32 15 29 24  7 30  4 34 27  2]",1062754.0,"[ 5 10 24 34 37 38 22  9  1 20 31 39 21 17 27 25 29 16 36 11  4  8 30 15
  6 26  3 28 19 33  2 35 14 12 13 23 32  0  7 18]",1360344.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  7  5  2  8  9  6  3  4  1  0]",1702150.0,"[33  3 25  7 20 29 23 22 17 24 11  4  9 32  1 19  5 36  6 10 28 15 39 26
 18  2 38 30  8 16 37 35 34 27 31 13 21  0 14 12]"
cqap_40_111,67,962774,"[33 14  2 29 39 28 21  3 11 13 35 10 31 22 27 32 37 17  7 38 16  1 20 18
  6 24  0 30 19  5 25 26  9  8 15 36  4 34 12 23]","['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG', '2PO', 'FW_LSG', 'OC', 'OC', 'SA', 'FW_LSG']",0.0,"[33 14  2 29 39 28 21  3 11 13 35 10 31 22 27 32 37 17  7 38 16  1 20 18
  6 24  0 30 19  5 25 26  9  8 15 36  4 34 12 23]",1038298.0,"[ 1 23 38 17  3 37 16 32 27  0  8  7 39 15 14 18  2 31 26  9 19 21 36 10
 33 29 20 12  6 13 30  5 22 24 11 28 35 34 25  4]",1432316.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  1  2  4  6  9  5  7  0  3]",1731050.0,"[34 21  1 26 33 29 22 36 32 28 12 30  8 17 14  3 23  9  6 38 19 20 39 31
 35 11  2  4 25  7 27 13  0 37 15 18 24  5 16 10]"
cqap_40_112,70,981362,"[ 0 14 34 20  3  6 33 37 11 35 13 15 26  7 17 30 39 38 24 27 25  8 36 32
  9 28  5 12  4 16  1 10 22 29  2 31 18 21 23 19]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LS']",0.0,"[ 0 14 34 20  3  6 33 37 11 35 13 15 26  7 17 30 39 38 24 27 25  8 36 32
  9 28  5 12  4 16  1 10 22 29  2 31 18 21 23 19]",1051648.0,"[ 1  0 10 23 29 37 22 21  6 15 36  2 13  9  5 33 32 26 28 12 38 35  4 18
 16 14 24 30 27 19 17  8 11 39 31  7 34 20  3 25]",1386582.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  3  8  6  7  5  4  0  1  2]",1842082.0,"[18 14  6 31 10 11 33 26 37 22 32 25 19 35  5 27 24 34  1  9  2 21 15 23
 20 12  7  0  3 17 28  4 38 13 29  8 30 39 36 16]"
cqap_40_113,65,989434,"[37 30 17 22 33  7 39  9 34  4 31 14 21 23 24  8 11 38 25  1 20  0  2 29
 32 28 10 26 27 18 15  6 12  5 16 19 35 13 36  3]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[37 30 17 22 33  7 39  9 34  4 31 14 21 23 24  8 11 38 25  1 20  0  2 29
 32 28 10 26 27 18 15  6 12  5 16 19 35 13 36  3]",1114164.0,"[ 8 11 31  7 27 14 12 38 36 18  2 19 32  9 33  1  3 10 21 25 28 24 16 17
  5 20 39 23 30  4 29  6 22 15 37 26 13 35 34  0]",1568780.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  7  2  8  9  1  4  6  0  3  5]",1834694.0,"[36  9 16 35 38  1  7  4 30 15 18 33 25 31 24 29 39 37 32 21 22  5  3  2
  6 26 10 12 28 17 13 19 23 20 14 34  8  0 11 27]"
cqap_40_119,67,963164,"[18 12 20  5 21 27  8 25 11  3 19 26 35  6 33  4 22 34 17 39 13 31 24 32
 37 30 16  7 36  0 10 28 29  9 23 15 38  2  1 14]","['START', '2O', 'FW', 'OC', 'SA', 'FW_LSG']",0.0,"[18 12 20  5 21 27  8 25 11  3 19 26 35  6 33  4 22 34 17 39 13 31 24 32
 37 30 16  7 36  0 10 28 29  9 23 15 38  2  1 14]",1086280.0,"[26 34  6 22  1 27 15  3 35 28 23 13 21 19 33  4 24 20 39 38 25  0 18  2
  9 37 29  5  8 16  7 32 17 31 30 10 11 14 36 12]",1461250.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  6  9  1  4  7  5  3  8  2  0]",1799790.0,"[14 19 32  1 18 30 25 13 23  4 11 28  7 38  6 16 39  8 22 27 37 15 29  9
 34  0 35 36 12  5 31  3 20 10 24  2 17 21 33 26]"
cqap_40_130,70,962052,"[12 35 15 18 14 29 28 22  6 27 11 37 13 34 20  2 21  4  8 36 19 10 38  3
 16 30 24 23 31  5 39  7 33 26 32 25  0  9  1 17]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[12 35 15 18 14 29 28 22  6 27 11 37 13 34 20  2 21  4  8 36 19 10 38  3
 16 30 24 23 31  5 39  7 33 26 32 25  0  9  1 17]",1120198.0,"[35 16  1 31  5 12 27 39  6 24 28  3 19  0 22 17  4 25 14 29 23  8 10 33
 30 26 15 34 32  2 36 11 13 18 37  7 38 21 20  9]",1433870.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  4  2  7  0  9  5  3  1  6]",1730334.0,"[ 7 39 35  9 14  1  8 30 31 27 15 13 11  0  4  2 29 37 32 10  5 38  3 23
 25 36 34 12 22 18 33 28 26  6 20 17 19 21 16 24]"
cqap_40_132,70,953332,"[38  9  4  2 34 10 16 18 24 17 25 27 28 26  1  7 14 35 21 29  0 30  8  5
 33 37 20 31  6 19 23  3 36 11 39 12 22 32 13 15]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'OC', 'FW_LSG']",0.0,"[38  9  4  2 34 10 16 18 24 17 25 27 28 26  1  7 14 35 21 29  0 30  8  5
 33 37 20 31  6 19 23  3 36 11 39 12 22 32 13 15]",1080032.0,"[37 18  3 14 28 34 12 27  1 21 20 30 36  0  6 32 35  2 10 15 38  8 29  9
  4 17 23 16 33 25 13 24  5 19 22 11 26  7 31 39]",1435296.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  7  2  3  4  0  6  5  1  8]",1719206.0,"[37 36 28 30 32 25 14  6  9 27 33 13  1  4 19  2 22 38  3 23 31 34 39 15
 18 21 20 16 29 12  0 35 26 24  7 10 17  5 11  8]"
cqap_40_136,69,997802,"[38 20  8  7 31 29 23 36  0 11 35 32 37  4 13 24 22 33 16 12 25 27 17  5
  2 15  9 19 34 30 21 10 28  6 26 14  3 18 39  1]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[38 20  8  7 31 29 23 36  0 11 35 32 37  4 13 24 22 33 16 12 25 27 17  5
  2 15  9 19 34 30 21 10 28  6 26 14  3 18 39  1]",1065726.0,"[25 24  9 32 15 34 18 10  1 16 37 26 12  5 13 21  7 31 14  0 11 20 28  4
 39 36 38 27 23 29 22 30  2 35  3 19 33  8  6 17]",1537898.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  0  4  1  7  6  5  3  9  2]",1621624.0,"[32 38 16  1 21 33 39  2 19 23 11 14 22 10 35 18 30 37  0  8  3 17  7 15
 34 20 24 26 28 13  6 27  4 31  9 25  5 29 12 36]"
cqap_40_145,68,973302,"[ 7 19 32  2 31 36 30 28 24  5 27  9 25 12 33 18 38 10 23  4 13  8 17  0
 26  1 39  6  3 20 16 15 11 22 14 29 35 34 37 21]","['START', 'FW_LSG', 'OC', 'OC', 'SA', 'FW_LSG']",0.0,"[ 7 19 32  2 31 36 30 28 24  5 27  9 25 12 33 18 38 10 23  4 13  8 17  0
 26  1 39  6  3 20 16 15 11 22 14 29 35 34 37 21]",1086242.0,"[32 17 31 14 21 33 30 26 15 36 11  5  4 39 38 20 27 24  9  0  1 29  2 13
 25  6  3 12 34  8 16  7 22 35 37 19 23 28 10 18]",1554220.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  3  7  0  1  5  6  9  4  2]",1607902.0,"[20 19 24 22 31  1 21 36 27 12  4 35  7 33 38 32 13 28 25 39 26 14 15 18
  3  5 17  0 37  8  6 10 23  2 34  9 11 16 29 30]"
cqap_40_159,67,972426,"[16  3 37  5 20 38 15  0  2  4  9 22 24 11 18 12 28  6 19  8 29 36 27 25
 33 34 23 26 10 14 13 21  1 35 31  7 39 30 17 32]","['START', '2O', 'FW', 'OC', 'SA', 'FW_LSG', '2PO', 'FW_LSG']",0.0,"[16  3 37  5 20 38 15  0  2  4  9 22 24 11 18 12 28  6 19  8 29 36 27 25
 33 34 23 26 10 14 13 21  1 35 31  7 39 30 17 32]",1097058.0,"[30 35  4  5 17 13 27 12 19 18 34 24 10 33 32 22 29 28 16  2  8 20  3 23
  7  0 31 15 36 39 11 14 37 25 26 21  6  9  1 38]",1351274.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  2  6  8  3  7  1  0  4  5]",1725500.0,"[ 6 32  9 33 25 17 20 29 36  3 11 30  0  8 16 12 10  7 14 13 37 19 24  5
  2 39 27  4 31 23 34  1 21 28 18 15 26 22 38 35]"
