instance,time_taken,optimal_cost,global_optimal_solution,rl_actions,rl_gap,rl_permutation,sa_gap,sa_permutation,bb_gap,bb_permutation,gurobi_gap,gurobi_permutation
cqap_20_12,36,381286,[12 17 16 13 11  4  0 10 19  2  8 15 14  7  3  5  9 18  1  6],"['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG', 'FW_LSG', 'FW_LSG', 'OC', 'SA', 'OC', 'FW_LSG', 'FW_LSG']",0.0,[12 17 16 13 11  4  0 10 19  2  8 15 14  7  3  5  9 18  1  6],74616.0,[14 15 19 18  6  3 10  2 16 13  9  1 12 11 17  0  5  8  4  7],131106.0,[19 18 17 16 15 14 13 12 11 10  9  2  5  4  6  1  7  8  0  3],184598.0,[ 7  3  8 19  2 17  6 13 11 16  9 18  1  0 14 10  5  4 15 12]
cqap_20_12,36,381286,[12 17 16 13 11  4  0 10 19  2  8 15 14  7  3  5  9 18  1  6],"['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG', 'FW_LSG', 'FW_LSG', 'OC', 'SA', 'OC', 'FW_LSG', 'FW_LSG']",0.0,[12 17 16 13 11  4  0 10 19  2  8 15 14  7  3  5  9 18  1  6],74616.0,[14 15 19 18  6  3 10  2 16 13  9  1 12 11 17  0  5  8  4  7],131106.0,[19 18 17 16 15 14 13 12 11 10  9  2  5  4  6  1  7  8  0  3],184598.0,[ 7  3  8 19  2 17  6 13 11 16  9 18  1  0 14 10  5  4 15 12]
cqap_20_13,37,382598,[ 6  1 12 13 10  0 18  3  2 17  7  9 11 16 14  5  4  8 15 19],"['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LS', 'FW_LS', 'FW_LS']",0.0,[ 6  1 12 13 10  0 18  3  2 17  7  9 11 16 14  5  4  8 15 19],67776.0,[10  1 19 17  4  0 13  6 12 18  3  8 11  7 14 15  9 16  2  5],123428.0,[19 18 17 16 15 14 13 12 11 10  9  8  0  5  6  2  1  4  3  7],238738.0,[ 7  2 11 15 16  1  9  0 18 12  8 14  4  6 17 13 19  5 10  3]
cqap_20_13,37,382598,[ 6  1 12 13 10  0 18  3  2 17  7  9 11 16 14  5  4  8 15 19],"['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LS', 'FW_LS', 'FW_LS']",0.0,[ 6  1 12 13 10  0 18  3  2 17  7  9 11 16 14  5  4  8 15 19],67776.0,[10  1 19 17  4  0 13  6 12 18  3  8 11  7 14 15  9 16  2  5],123428.0,[19 18 17 16 15 14 13 12 11 10  9  8  0  5  6  2  1  4  3  7],238738.0,[ 7  2 11 15 16  1  9  0 18 12  8 14  4  6 17 13 19  5 10  3]
cqap_20_14,36,385044,[18 17 14  2 16 15  7  0  9 12  1 10 19  3 11  6  8 13  4  5],"['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LSG', 'FW_LSG']",0.0,[18 17 14  2 16 15  7  0  9 12  1 10 19  3 11  6  8 13  4  5],109590.0,[14  3 16  5  8 12  4  2  9  6 18  0  7  1 11 17 19 13 10 15],112334.0,[19 18 17 16 15 14 13 12 11 10  8  2  4  3  5  0  9  7  6  1],222580.0,[12 11  3 17 19  7 10 15  1  9 14 13  8  0  5  2  6 18  4 16]
cqap_20_14,36,385044,[18 17 14  2 16 15  7  0  9 12  1 10 19  3 11  6  8 13  4  5],"['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LSG', 'FW_LSG']",0.0,[18 17 14  2 16 15  7  0  9 12  1 10 19  3 11  6  8 13  4  5],109590.0,[14  3 16  5  8 12  4  2  9  6 18  0  7  1 11 17 19 13 10 15],112334.0,[19 18 17 16 15 14 13 12 11 10  8  2  4  3  5  0  9  7  6  1],222580.0,[12 11  3 17 19  7 10 15  1  9 14 13  8  0  5  2  6 18  4 16]
cqap_20_19,38,387742,[ 6 16  5  3  9  1  4 19 18 17 13  0 15  8  2 12 14 10 11  7],"['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG', 'FW_LSG']",0.0,[ 6 16  5  3  9  1  4 19 18 17 13  0 15  8  2 12 14 10 11  7],53492.0,[ 6  4  0  2  8 17 12 11 18  7  5 10  3 19 15  9  1 13 16 14],123986.0,[19 18 17 16 15 14 13 12 11 10  8  6  1  5  3  2  4  9  0  7],168904.0,[10  6 16  8  9  5  3 14 13 11  0 12 15 18 17 19  4  1  2  7]
cqap_20_19,37,387742,[ 6 16  5  3  9  1  4 19 18 17 13  0 15  8  2 12 14 10 11  7],"['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG', 'FW_LSG']",0.0,[ 6 16  5  3  9  1  4 19 18 17 13  0 15  8  2 12 14 10 11  7],53492.0,[ 6  4  0  2  8 17 12 11 18  7  5 10  3 19 15  9  1 13 16 14],123986.0,[19 18 17 16 15 14 13 12 11 10  8  6  1  5  3  2  4  9  0  7],168904.0,[10  6 16  8  9  5  3 14 13 11  0 12 15 18 17 19  4  1  2  7]
cqap_20_22,36,387576,[ 7  6 17  1 10  9 16 15 13 14  3  2 18  4  8  0 12 11 19  5],"['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,[ 7  6 17  1 10  9 16 15 13 14  3  2 18  4  8  0 12 11 19  5],82510.0,[15  2 18  7 19  8 16 12  3 14  0  5  4 11  9  1 10 17 13  6],126304.0,[19 18 17 16 15 14 13 12 11 10  8  2  3  5  0  6  9  7  1  4],227090.0,[11  6  5  3 19 10  0  7 18 16  4 14  2  9 15 13  1  8 12 17]
cqap_20_22,36,387576,[ 7  6 17  1 10  9 16 15 13 14  3  2 18  4  8  0 12 11 19  5],"['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,[ 7  6 17  1 10  9 16 15 13 14  3  2 18  4  8  0 12 11 19  5],82510.0,[15  2 18  7 19  8 16 12  3 14  0  5  4 11  9  1 10 17 13  6],126304.0,[19 18 17 16 15 14 13 12 11 10  8  2  3  5  0  6  9  7  1  4],227090.0,[11  6  5  3 19 10  0  7 18 16  4 14  2  9 15 13  1  8 12 17]
