instance,time_taken,optimal_cost,global_optimal_solution,rl_actions,rl_gap,rl_permutation,sa_gap,sa_permutation,bb_gap,bb_permutation,gurobi_gap,gurobi_permutation
cqap_60_173,147,1736396,"[26 54 18 39 31  5 48 44 23 11  2 30 24  9 32 27  0 33  8 12 10 36 59 51
 41 20  3  4 47  7 35 52 53 37 45 38 56 42 17 25 40 46 50 49  1 57 16 19
 13 29 43 58 55 15  6 14 34 28 22 21]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[26 54 18 39 31  5 48 44 23 11  2 30 24  9 32 27  0 33  8 12 10 36 59 51
 41 20  3  4 47  7 35 52 53 37 45 38 56 42 17 25 40 46 50 49  1 57 16 19
 13 29 43 58 55 15  6 14 34 28 22 21]",3287168.0,"[12 37 21 55 35 24 47 31 36 10  2 51  7  8 32 45 58 22 39 49 13  1 48 57
 33 11  5 19 16 25 43 42 29 56 28  4 23 41 54 15 44 26 34  0 38 18 14  3
  9 46 52 17  6 27 59 20 40 53 50 30]",4228840.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  8  9  2  1  6  7  4  5  3  0]",4455282.0,"[57 24 32 55 14  6 18 19  5 26  8 23 31 43 36 35 22 59 16 28  9 45 37  2
 20 47 48 46 40 56  3 17 34 12 15 58 33 50 44 39 42 10 49  0 29 25 27  4
 21 53 30 11 52 38 51 41 13  7  1 54]"
cqap_60_184,148,1741746,"[28 53 36  7  1  2 54 21 52 22 20 10 45 19 47 58 25 33 17 38 34 44 29 23
 35  6 18  4 43 27 51 26 16 30 46 15 48 37 49 24  3 57  9 50 13  5  0 14
 11 42 41 32  8 31 56 55 59 12 39 40]","['START', 'FW_LSG', 'OC', 'OC', 'SA', 'FW_LSG']",0.0,"[28 53 36  7  1  2 54 21 52 22 20 10 45 19 47 58 25 33 17 38 34 44 29 23
 35  6 18  4 43 27 51 26 16 30 46 15 48 37 49 24  3 57  9 50 13  5  0 14
 11 42 41 32  8 31 56 55 59 12 39 40]",3181290.0,"[13 39 33 41  2  0 17 56  8  3 54 14 53  7 15 46 27 48 37 18 16 42 51 23
 31  4 58 36 24 19 21 20  5 59  1  9 30 28 57 47 52 32 49 25 10 35 40  6
 34 11 43 55 50 26 45 12 44 22 38 29]",4132462.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  6  0  7  5  3  2  9  4  8  1]",4453668.0,"[40 31 48 22 41 45 52 20 26 56 27  6 13 53 34 55 42 14 18 23 44 37 57 39
  9 32  0 10 19 36  2 46 54 49  3 16 50  5 33 58 12 30 43  1  8 21 47 35
 11 17 29 28 51  7  4 24 38 25 15 59]"
cqap_60_185,143,1712998,"[11 14  6 42 39 49 47 17 32 13  2 12 50 19 23 53 40  1 58 18 55 52 59 21
 37 35  0 16 48 41 30 29 22 34 24 31 15 51 38 57  7 46 25 45 44  3 27  9
 54 33 36 10 56 26 20  4  5  8 43 28]","['START', '2O', 'FW', 'OC', 'SA', 'FW_LSG', '3PO', 'FW_LSG']",0.0,"[11 14  6 42 39 49 47 17 32 13  2 12 50 19 23 53 40  1 58 18 55 52 59 21
 37 35  0 16 48 41 30 29 22 34 24 31 15 51 38 57  7 46 25 45 44  3 27  9
 54 33 36 10 56 26 20  4  5  8 43 28]",3357762.0,"[15  0 29 22 48 35  2 47  6 24 56 11 19 37 55 10 43 14 39 54  7 16  3 12
 17 28 44 34  8 26 50 45 49  4 13  1 57 51 20 31 27 53 30  9 21 42 38 40
 52 25 32 41 18 58 59  5 36 23 33 46]",4096306.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  8  5  7  0  9  6  4  2  3  1]",4514630.0,"[12 53 59 47  1 25  4 44 14 38 51 36 56 58 28 11  9 46 33 35 10  2 55  0
 42 27 52 45  6 31 57  7 34 32 17 13 20 16 15 54 40 41  5 24  3 37 50 30
 19 21 29 26 43  8 22 18 49 23 39 48]"
cqap_60_209,147,1748224,"[37  8 24 42 40 14 35  3 13 45 54 36  0 51 34 12 55 20 27 47  5 43 48 56
 21 46 18 17 59 41  1 33 53 25  6  9 15 52 11 28 50 19 31 26 57 49 39 16
  7 32  2 30 58 10 23 22 29 38 44  4]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LS']",0.0,"[37  8 24 42 40 14 35  3 13 45 54 36  0 51 34 12 55 20 27 47  5 43 48 56
 21 46 18 17 59 41  1 33 53 25  6  9 15 52 11 28 50 19 31 26 57 49 39 16
  7 32  2 30 58 10 23 22 29 38 44  4]",3161410.0,"[ 9 55 46 29 52  2 53  3 44 49 34 37 31 47  4  8 30 19 16 43 51 57  7  0
 18 26 38 27 39 17 14 32 13 10 20 12 36 28  5 45 50 15 25 54 59 40 56  6
 24  1 58 11 21 42 33 35 22 23 41 48]",4089458.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  6  1  8  4  5  7  0  9  3  2]",4526976.0,"[ 2  6 50 18 25 24  3 26  7  9 53 21  1 44 42 55 34 27 11 33 17 36 59 12
 52 38 14 16 19 45 51  5 39 58 20 35 30  8 57 32 10 29 22 54 23 49 43  0
 15 28 40 56 37 47  4 48 13 41 46 31]"
cqap_60_218,147,1739780,"[27 47 41  8 34 24 10 57 38  9 20 18 55 12 39 21  0 51 44 15  3 36 35 48
 53 59 43 16  4 13 50 54 11 37 40 22 31 58 33  2 42  5  1 19 26 29 23 30
 32 25 17 45 56 49  6 14 28 52 46  7]","['START', '2O', 'FW', 'OC', 'SA', 'FW_LSG', '3PO', 'FW_LSG']",0.0,"[27 47 41  8 34 24 10 57 38  9 20 18 55 12 39 21  0 51 44 15  3 36 35 48
 53 59 43 16  4 13 50 54 11 37 40 22 31 58 33  2 42  5  1 19 26 29 23 30
 32 25 17 45 56 49  6 14 28 52 46  7]",3220498.0,"[57 45 19 16 31 29 26 36 13 34 21  2  6 17 37 38 12 41 11 23 47 40 10 25
 14 42 52  1 44 24 50 53  9 28 46 22  0  3 32 18 27 39 56 33 54 55 49  4
 15 58 20 51  8  5 43 48 59 35  7 30]",4175936.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  9  0  5  4  3  2  7  6  8  1]",4194850.0,"[56  0 31 17 18  7 34 13 32 59  6 43 39  2 41 57 21 14  5 28 58 24 50 11
 30  4 40 16 12 29 42  8 48 15 49 27 20 44 22 55 33 38 45 25 26 51 19 47
 23 52 10 46 53  1 54  3 37 35 36  9]"
cqap_60_219,146,1763672,"[51 11 15 20  1 30 13 24 16 49 45  8 47 44 18 26 21 38 58 39  7 23 59 22
  0  4 28 25 40 55  3 19 52 41 48 17  5 37 32 29 35 50 34 56 42 33 27  6
 31 54 12  9 46 10 57 14 53 43  2 36]","['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG']",0.0,"[51 11 15 20  1 30 13 24 16 49 45  8 47 44 18 26 21 38 58 39  7 23 59 22
  0  4 28 25 40 55  3 19 52 41 48 17  5 37 32 29 35 50 34 56 42 33 27  6
 31 54 12  9 46 10 57 14 53 43  2 36]",3166774.0,"[58 23 24  6 26 22 32 50 59 47 12 55 18  9 36  3 56 21 33 25  1 28 31 40
 17 20 34 15  7 43 16 45 41 54 37 53 29 51  0 27 48 52 39  2 10 38 13 30
 46  4 35 19 14 44 49  5 42  8 57 11]",4056360.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  8  6  0  3  9  5  7  4  2  1]",4380760.0,"[16 24 46 30 52 43  9 34 35 13 29 22 18 20 54 51 41 11  3 45 27 10 55 56
 28 33 25 58  6 26 14 23 40  5  4 19 42 12 17 50  2 47 31 39 37 44 36 38
 15  0 21 53  8 32 49 59  7 48 57  1]"
cqap_60_221,148,1735070,"[24 39 34 18 25 50 30 33 44 46  3 53 20  5  7 35 43  0  4 15  8 57 54 10
  6 42 17 45  9 55 28 47 51  2 48 22 13 19 38 16 40 56 29  1 36 31 11 49
 14 58 23 21 37 26 59 32 52 41 27 12]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[24 39 34 18 25 50 30 33 44 46  3 53 20  5  7 35 43  0  4 15  8 57 54 10
  6 42 17 45  9 55 28 47 51  2 48 22 13 19 38 16 40 56 29  1 36 31 11 49
 14 58 23 21 37 26 59 32 52 41 27 12]",3249092.0,"[51 32 15 12  8 35  7 21 22 52 39 37  5 53 56 44  6 41 20 16  1 38 46  4
 55 24 13  2 19 54 57 26 47 10 45 28 42 48 11 14 31 27 36 25 33  0 50 34
  9 18 43 30 58 29 59 40  3 17 49 23]",3883964.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  9  6  0  4  1  7  5  2  8  3]",4424202.0,"[36 24 37  5 42 13 48 26 49 33 40  1 51 41  3  9 18 14  6 57 20 58 44 54
 38 30 45 53 22 52  7 15  2 43 11 47 19 28 23 31 50 32 35 10 21 12  4 46
 25 55 56 27  0 17 16 29 34 39 59  8]"
cqap_60_225,147,1720342,"[ 8 11 59 39 15  4 44 25  5 33 29 22 41 47  1 43 27 23 37 40 28 14  7 35
 38 24 58 26 32 53 56 16 36 55 42  3 20 18 48 51 13 31  6 17 34 52 10 12
  0 50 21  2 45 19 30 49 46  9 54 57]","['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG', '2PO', 'FW_LS']",0.0,"[ 8 11 59 39 15  4 44 25  5 33 29 22 41 47  1 43 27 23 37 40 28 14  7 35
 38 24 58 26 32 53 56 16 36 55 42  3 20 18 48 51 13 31  6 17 34 52 10 12
  0 50 21  2 45 19 30 49 46  9 54 57]",3200820.0,"[ 0 38 53 11 52  8 33 25 47 19 37 57 35  9 46 43  5 40 22 15 28 58 14 56
 55 16 44 49 32 45 29 17 18 59  3 23 21 50 31 10  6 13 41  1 34 39 26 30
 12 51  4 48 42 24 36 20  7  2 54 27]",4067746.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  5  8  7  9  3  6  4  2  1  0]",4427018.0,"[ 2 24 22 29 53 33 48 44 12 55 58 16  5 52  0 11 46 37 18 31 25 59 41  6
  7 10 27 20 30 14 34 54 17  8  9 26 43 50 56 35 49 19  4  1 39 40 36 23
 21 51 42 38 47 28 57 13 15 45 32  3]"
cqap_60_228,144,1736842,"[53  6 42 41 24 33 16 46 39 10  3 49 54 31 23 58 40  4 17 44 57 34 38 19
 32 47 35 30  1 12 14 15 51 48 36 56 27  5  9 52 11  8 28 29 43 25 37 50
 45 21 26 18 13  2 22 20 59  7  0 55]","['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG', '2PO', 'FW_LSG']",0.0,"[53  6 42 41 24 33 16 46 39 10  3 49 54 31 23 58 40  4 17 44 57 34 38 19
 32 47 35 30  1 12 14 15 51 48 36 56 27  5  9 52 11  8 28 29 43 25 37 50
 45 21 26 18 13  2 22 20 59  7  0 55]",3418038.0,"[ 5 54 50 19 24 48 14 13 43 44  8 52 30 23 46 58 37 40  0  9  3 38 33 56
 35 17 28 42 27 57 55 41 10 12 47 39 25  4 21 49 15 20  6 45 11 18  1 29
 51  7 34  2 16 22 31 59 36 32 26 53]",4139858.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  6  8  7  4  5  9  0  3  1  2]",4277690.0,"[ 0 16 18 38 55 27 34 14 24 58 26 15 35 33  1 44  6 13 30 21 48 22 40 19
  4 43 17 47 29 49 50 39 11 31 46 32  2 51 28  5  9 10 37  7 36 12 54 25
 45 53 23 41 42 57  8  3 52 20 56 59]"
cqap_60_239,148,1758624,"[41 57 35 42 38 37 15 23 34 36  9 56 39 16 18 44  3 54 48 10 53 25  0 40
 20 46 55 29  4  7 49 17 12 30 59 26  6 52 22 32 45 51 24 19 27 14  8 58
  5  2 21 47 31 50 28 13 11 33  1 43]","['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG']",0.0,"[41 57 35 42 38 37 15 23 34 36  9 56 39 16 18 44  3 54 48 10 53 25  0 40
 20 46 55 29  4  7 49 17 12 30 59 26  6 52 22 32 45 51 24 19 27 14  8 58
  5  2 21 47 31 50 28 13 11 33  1 43]",3093258.0,"[ 5 58 35 14 40 56 44  2 25 15 54 45  3 27 41 21 16 52 33 20  4 36 11 47
 32 24 39 49 37 19 51  1 50 53 59  9 31 34 46 26 42  6  8 17 22 23 18  0
 12 48 13  7 55 29 57 38 28 30 10 43]",4014252.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  6  4  5  7  9  8  1  0  2  3]",4559446.0,"[42 37 21 12 19 47 25 46  7 53 26 13 22 45 24 58  1 43 30  4 17 34 35 33
 40 27 48 10 16  2 39  0 23 18  5 51  6 38 49 54 31 52  3 57 44 28  8 36
 56 15 55 32 11 14 41 50 20 59 29  9]"
cqap_60_247,151,1730366,"[53 16  2 21 46 58 25 20 26 33 24 14 43 35  1  9 40 29 31 38 37  8 19 57
 23  7 50 27 39  4 55 36 12 42 54 51 52 32 28  0 30 48 18 44 47 41  6 13
 49 59 45 22 10 11 34 56 17  3  5 15]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[53 16  2 21 46 58 25 20 26 33 24 14 43 35  1  9 40 29 31 38 37  8 19 57
 23  7 50 27 39  4 55 36 12 42 54 51 52 32 28  0 30 48 18 44 47 41  6 13
 49 59 45 22 10 11 34 56 17  3  5 15]",3240574.0,"[54 31 20 47 42  7 45 39 15 53 17 46 38 26 59  3 29 34  4 44  0 49  9 41
 36 57 43 25 37 33 52 11 13 55 48 40 58 18  6  2 14 56 22 23 35  8 10 51
 21 30 16  1 19 12 28 27 24 50 32  5]",4168420.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  6  9  0  7  4  5  8  1  2  3]",4395386.0,"[16 25 11 44 27 23 57 19 42 24 45 49  3  0  6  7 55  4 14 28 52 26 47 58
 22  2 41 36  9 43 17 48 39 56 20 46 12 40 32 18 15  5 10  8 37  1 50 33
 30 29 34 35 51 54 53 21 59 38 31 13]"
cqap_60_250,148,1718158,"[ 6 24 34 47 40 10 15 57 42 56 29  0  8 52 17 49 45 44 55 32 53 31 28 21
  7 14 26 46 43 35 36 19 16 22  1 38 18  3 27 59 51 11 13 33 58  9 50 48
 41 25 54 30 37 39  2 23 12  5 20  4]","['START', '2O', 'FW', 'OC', 'SA', 'FW_LSG']",0.0,"[ 6 24 34 47 40 10 15 57 42 56 29  0  8 52 17 49 45 44 55 32 53 31 28 21
  7 14 26 46 43 35 36 19 16 22  1 38 18  3 27 59 51 11 13 33 58  9 50 48
 41 25 54 30 37 39  2 23 12  5 20  4]",3255452.0,"[ 9  5 28 20 18 10 55  1 43 52 17 33 11 48 53 30 13 27 19 29 31  3 21 50
 46 14 32 39 15  0 58 42 16 51 25  6 36 56 37  8 44 47  2  4 24 54 40 38
 23 41 57 45 26 34  7 22 49 12 35 59]",4267456.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  7  4  3  5  2  8  9  6  1  0]",4483670.0,"[59 18 55  5 48 34 24 26 11 43  2 41 40 12 23  6  0 51 49 17 39  8 42  3
 35 33  1 32 27 10 31 47 21 30 22 29 37 19 56 28 16  9 36 13 45 46 57 50
 53 15 54 38 20 14 52 25 58 44  4  7]"
cqap_60_253,148,1715308,"[34 10 11 17 19 45 36  3 12 56  7 31 24  9 53 46 25 41 13 14 54 59  2 32
  4 35 30 57 48 22 27 37  6  5 20 51 43 47 58 29 42 26 16 23 49  8 52 21
 15  1 44 39 55  0 33 40 50 38 28 18]","['START', '2O', 'FW', 'OC', 'SA', 'FW_LSG']",0.0,"[34 10 11 17 19 45 36  3 12 56  7 31 24  9 53 46 25 41 13 14 54 59  2 32
  4 35 30 57 48 22 27 37  6  5 20 51 43 47 58 29 42 26 16 23 49  8 52 21
 15  1 44 39 55  0 33 40 50 38 28 18]",3203058.0,"[38 30 36  2  3 15 43 24 41 52 45 20 34 31 51 57 29 44 21 25  9 48 46  1
 28 35 54 11 23  5 32 37 47 26 56 53 19  0 16 49  8 50 10  4 40  7 18 58
 14 59 55 12 13 42 22 27 33 39  6 17]",4027900.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  9  7  6  1  2  3  5  4  8  0]",4674632.0,"[44 39 33 36 28 46 42 57  1 31 32 13 19 53  4  9 30 52 48 38 50  0 14 54
 56 25 47 27 37 41 12 15 20 49  7 24  5 29  6 10 43 21 51 17 40 34  8  3
 22 11 59 16 35 58  2 45 26 23 55 18]"
cqap_60_254,147,1744498,"[55  4 38 10 41 37 29  1 19 26  3 53 48 23 51 33 32 52 12 39 24 54 47 22
  2 20 14 45 50 11 40 34 13 44 43 18 25 31  5  9 56  7  8 30  6  0 16 15
 28 17 57 49 58 59 35 27 21 42 46 36]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'OC', 'FW_LSG', 'FW_LSG']",0.0,"[55  4 38 10 41 37 29  1 19 26  3 53 48 23 51 33 32 52 12 39 24 54 47 22
  2 20 14 45 50 11 40 34 13 44 43 18 25 31  5  9 56  7  8 30  6  0 16 15
 28 17 57 49 58 59 35 27 21 42 46 36]",3297296.0,"[57 12  2 40 19 58 54  3 18 26 25 27 35  0 31 11  1 49 28 59 53  8 50 37
 15  5  9 29 52 22  7  6 45 30 14  4 13 20 33 21 42 41 34 43 56 23 10 46
 16 17 39 24 38 36 55 51 47 44 48 32]",4492582.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  5  7  2  9  4  1  0  6  8  3]",4479470.0,"[51 31  2 24  5 12 50  1  3 13 27 56 10 44  9 55 46 30 48 38 35 34 40 58
 49 39 17 25  4  6 57 23 47 52 43 19 32 42 28 16  0 36 41 22 37 53  8 45
  7 21 26 54 15 29 59 33 14 18 11 20]"
cqap_60_256,148,1741816,"[42 50 20  1 58 46  2 48 17 35 26  3 27 49 21 29 57 15  4  5 33 40 53 54
 10 19 14 18 55 25 11 44 12  6 36 34 38 37 22 56 51 30 43 45 32  8 28 13
 39 31 16 52 59  7 24  9 23 41 47  0]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[42 50 20  1 58 46  2 48 17 35 26  3 27 49 21 29 57 15  4  5 33 40 53 54
 10 19 14 18 55 25 11 44 12  6 36 34 38 37 22 56 51 30 43 45 32  8 28 13
 39 31 16 52 59  7 24  9 23 41 47  0]",3212306.0,"[50 14  9 15  2 46 24 55 17  3 25 52 43 11 19 41 32 39 35 36 56 34 54 59
 42 47 29  5 10 27 49 31  8 57 48 37 33 16 28  6  7 30 58 44 23 21  0 38
 53 12 22 45 26  4 13 40 18 20 51  1]",4096636.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  7  6  9  5  4  3  2  1  8  0]",4543560.0,"[12  3 49 42 24 46 38 40 53 39 36 56 59 23 16 52 10  8 55 37 32 20  5 30
 15 19 45 50 27 58 22 41  2 26 14 51 29 57 13 48 44 33 28 25  1 11 34 47
  6 21  4 35  9 54 31  7  0 43 18 17]"
cqap_60_260,145,1727402,"[22 52 23 40 41 30 18 45  6 13 24 25 31  3 43 21 16 29 56 17 44 38 10  1
 57  4 36 12 46  0 55 59 58 39 37 19 15 28 34  8 49 47 35 50 53  2 48 27
 14 11  9 51 26  7  5 42 32 33 54 20]","['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG', 'OC', 'FW_LSG']",0.0,"[22 52 23 40 41 30 18 45  6 13 24 25 31  3 43 21 16 29 56 17 44 38 10  1
 57  4 36 12 46  0 55 59 58 39 37 19 15 28 34  8 49 47 35 50 53  2 48 27
 14 11  9 51 26  7  5 42 32 33 54 20]",3218376.0,"[11 52 44  6 32 10  2  1 17 21 37  3 25 48 43  9  5 15 23 22 51  4 50 36
 31 28 47 41 26 53 34  0 29 16 12 27 20 13 39  7 40  8 46 38 35 33 14 24
 49 57 45 30 59 18 58 42 19 55 56 54]",4045516.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  9  2  5  6  0  7  3  1  4  8]",4295340.0,"[10 15 49  6  8  7 16 33 28 57 22 32 51 11  4 38 56 42 59 35 23 20 50 29
 12  3 18 21 25 36 26 40  0 31 19 27 52 34 48 41 24 54 39 37  9 47  5 13
 46 30 55 58 53  1 17 45 43 44 14  2]"
cqap_60_280,146,1738426,"[50 29 16 22 58 56 19 59  8  4 53 20  5  7  3 11 36 24 17 31  1 32 34 28
 23 54 55 26 57 37 33 44 18 35 21 45 49  9 43 10 13  0 39 38 14 40 41 27
 51 25 52 48 42 30  6 12 46  2 15 47]","['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG', '2PO', 'FW_LSG']",0.0,"[50 29 16 22 58 56 19 59  8  4 53 20  5  7  3 11 36 24 17 31  1 32 34 28
 23 54 55 26 57 37 33 44 18 35 21 45 49  9 43 10 13  0 39 38 14 40 41 27
 51 25 52 48 42 30  6 12 46  2 15 47]",3327934.0,"[45 41 20 11  8  7  4 47 12 30 46 50 57 14 29 37 31 53 51 40 25 23 49 56
 32 13 52 28  2 59  3 17 15 44 19 34 33 42 36 35  0  9 18 58 43  6 54 55
  1 16 24 27 39 48  5 26 10 38 21 22]",4315690.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  8  6  3  0  4  5  7  9  1  2]",4356488.0,"[15  8 33 43  4 28 21  2 44 37 29 51 10 26  1 53  7 47 32 49 55 54 25 14
 23 48 17 45 11 30  5  9 52 31 35 13 24 36 22  3 58 42 50  0 59 19 16 57
 27 34 18 40 39 46 20 56  6 41 38 12]"
cqap_60_281,144,1750264,"[ 5 52 32 18 56  4 39 58 30 57 38 10 23 36 22  7 20 31 59  0 55  1 53 40
 26 35 47  2 33 41 17 43 21 16 34  9 45 15 11 24 14 27 51 37 46  8  3  6
 48 12 28 29 50 25 42 44 54 13 19 49]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[ 5 52 32 18 56  4 39 58 30 57 38 10 23 36 22  7 20 31 59  0 55  1 53 40
 26 35 47  2 33 41 17 43 21 16 34  9 45 15 11 24 14 27 51 37 46  8  3  6
 48 12 28 29 50 25 42 44 54 13 19 49]",3339094.0,"[18 49 26 20  7  4 38 33 57 58 35 10  5 47 25 42 59 30 48 31  3 14 32 11
 16  6 53 22 27 21  2 12 52  1  0 17  9 41 28 55 29 13 44 54 36 51 40 15
 45 19 34 43 46  8 37 24 39 23 50 56]",4074092.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  5  7  9  6  1  2  4  0  3  8]",4411936.0,"[41  1 47 51 54 11  6 34 31 30 44 43 32 55 13 18 35 25 39 33  9 24  0 12
 36  7 48 27 37  8  4 38 53 29 42 14 17 28 56 23 46 49 22 45 58  5 15 40
 21 57 52 20 10  2 59 19 16 26  3 50]"
cqap_60_298,141,1743978,"[30 13 10  9 26  5 21 22 38  7 51 29 57 17 25 32 23 11 59  3 58 36 56 12
 40 49 24  1 52 48 47  6 42 53 46 54 55 20 41  2  4 19  8 31 34 33 27 50
 39 16 18 35 44 37 28 15  0 14 45 43]","['START', '2O', 'FW', 'OC', 'SA', 'FW_LSG', '3PO', 'FW_LSG', 'OC', 'SA', 'OC', 'FW_LSG']",0.0,"[30 13 10  9 26  5 21 22 38  7 51 29 57 17 25 32 23 11 59  3 58 36 56 12
 40 49 24  1 52 48 47  6 42 53 46 54 55 20 41  2  4 19  8 31 34 33 27 50
 39 16 18 35 44 37 28 15  0 14 45 43]",3142514.0,"[41 10 59 39 26 36 29 45  2 48 12 53 52 57 42 34 43 33  3 55  9 24 21 18
  1 44 25 20  8 16 37 23 54 28 27 30 56  6  7 22 17 50 19 11 32 51  0 38
 58 15 40  4 14 49 47  5 35 13 46 31]",4135888.0,"[59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36
 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12
 11 10  7  9  6  3  0  2  8  4  5  1]",4489360.0,"[51  3 16 19 12 31 49 30 36 34  2  6 14 29 45 44 13 39 59 37 15 46 50 10
  5 38  8 58 20 43 11 27 18 42 41  7  9  0 32 25 40 24 55  4 35 26 56 17
 52 22 28 21 47 57 48 53 33 23 54  1]"
