instance,time_taken,optimal_cost,global_optimal_solution,rl_actions,rl_gap,rl_permutation,sa_gap,sa_permutation,bb_gap,bb_permutation,gurobi_gap,gurobi_permutation
pqap_40_37,28,521502,"[28 24 10 23  7 19 17 15 29 21 22 36 38  9 39 27 18  8 16 12 20  3 35 13
 32  2 11 30 14  4  6 37  1 33  0 26 25  5 31 34]","['START', 'FW_LSG', '2O', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2052.0,"[ 5 19 21 33 22 14 11 38  3 10  8  2  1 17  9 36 16 20 35 37 32 25 15 39
  4 27 12  0 31 23 30 24 28  6 26  7 18 13 34 29]",5024.0,"[36 34  6 27 11 35 19 25  0 23 30 18 29 33 32  8 13  9  1  3 10 26  2 38
  4 39 24 14 28 20 21 17 37 16 22 12  7 31 15  5]",11920.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  7  0  5  8  3  2  4  1  6]",19416.0,"[15  6  0 33 13 16 30 26 27  8 11  4 29 34 24  3 10 18 31  2 38 17 20  9
 22  5 25 36 12  1 32 23 14 39 19 28 21  7 37 35]"
pqap_40_49,28,599088,"[26  5 24 10 15 28 12 35 33  6 27 25 34 16 23 36 13  3 39 37  7 17 22 18
 38 20  8  1  2 11  4  9  0 32 14 21 19 31 30 29]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', '3PO', 'OC', 'OC', 'OC', 'SA', '2O']",2144.0,"[24 30 21 20 22 39 25  3 19 18 14 32  2 26 37  5 29 17 31 33 36 27 15  7
  4 23 35  9 16  0 38 11  8  1 28 10 13 12  6 34]",4192.0,"[30 12 20 16 34 29 37  0 36 38 19 35 25 21 18  4  2 33 13 10 15  6 11 24
  5 23 14 39  1 26 31  9 32 27  7 17  3 28 22  8]",10036.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  6  3  8  1  7  0  2  4  5]",23520.0,"[21 16 18 15 35  7  3 19  2 24  9 39 13 22  8  0 38 14  5  1 29  4 27 33
 31  6 20 17 26 10 28 25 37 11 36 32 23 30 12 34]"
pqap_40_54,28,519536,"[22  7 34 24 31 11  5 18 17 23 16  6 26  1 33  4 12  0 13  9 25 21 28 39
 19  3 36 37 38 10 29 30  8 32 15 14 35 20 27  2]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'FW', 'OC', 'OC', 'OC', 'SA', '2O']",2464.0,"[36 34 16 26  0 39  8  1 33 31 22 28 15  6  3 30 20 11 13 29  7 23 10 18
 25  9 12 14  4 35 17 27 38 24  2 21 19 32 37  5]",4636.0,"[ 2 19 35 20 25 31 18 13 32 21 11 12 14 17 24 33  4 38  0  1 29 16  5 22
  8 39 15 34 28 36 10  6 37 30  7  9 23 26  3 27]",12720.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  2  8  6  5  4  7  0  1  3]",20548.0,"[35 21  8 25 28  5 20 32 18 13 10 23 16 38 26 34 29 19 24 15  9  0 39 37
  2 33 12 31 30 27 22 17  1  7  6 11  3  4 14 36]"
pqap_40_72,28,815712,"[ 9 10 22 38 31  0  2 23 26 17 15 13 39 11 33 32 35 20 25  3 36  5 16  8
 29 24 37 21 34 19  6 18  1  4 12 27  7 30 14 28]","['START', '2O', 'FW', 'FW_LS', '2O', 'OC', '2O', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2912.0,"[25  4 31 22 24 37 39 15 14 13  0  1  3 28 19 21  8 11  6 33 23 20 26 27
  2  9 34 18 30 35 32 16  5 10 12 29 17 36 38  7]",7044.0,"[11 30 16  2 14 21 32 10 38 25  6 39  3  7 29  1  4 37 34 31 24 28  0 33
 19 22  5 17  9 27 15 26 13 18 12  8 35 36 23 20]",18900.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  5  3  0  2  4  7  8  6  1]",28624.0,"[ 1 12 32 39 31 24 11 10 25  5 38 34 16 18 35 17 22 28 13  2  6  4 36 30
 23 20 15 29  0  9 21 33 27 37 19  3  7 26 14  8]"
pqap_40_74,28,554580,"[14 15 19 33 32  7 23 26 37  1  2 35  3 11 30  4 13 21  5 38 16 29  9 36
 22 34 12  0 39 27 10 25  8 17  6 20 31 24 18 28]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2288.0,"[30  2 28 32 31 13 20 12 34  8 33 36  5 10  6 38 19  7  9 35  3 29 25 21
 14 18 23 26 39  0  4 15 11 22 24 27 17  1 37 16]",5408.0,"[ 3 19 24  4 35 23  6  1 22  0 25 33 17  8 27 36 12  5 20 28 18 14 11  2
 16  9 10 32 31 30 37 38 26  7 15 13 34 39 29 21]",12384.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  2  0  4  1  8  3  6  7  5]",18008.0,"[36 26 11 20 30 38 16 37 15  2 21 35  0 39 33 31  1 13 27 19 25 22 34 32
 12 18  9 17  4 28  8  7 24 23 29  6  5 14 10  3]"
pqap_40_82,28,483516,"[ 6 18 37  8 31 20  9 22 30  4 29 11 35 27 23 21  2 13 25  0 38  5 16 32
 10 17 28 33 15  3 19 12 14 39 34 24 36  1  7 26]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', '3O', 'OC', 'OC', 'OC', 'SA', '2O']",2220.0,"[27 12 18 33 21 34 30  0 17 14 19 32  2  3 28 11 37 38 29 25  7  4 10 20
  8  6 13  1 22 36 39 26 16  5 35 31 24 23 15  9]",4880.0,"[25 36  2 16 18 37  6 32 10  5 13 21 35 20 26 19  3 31 27 28  8  9 12 14
 15 23 39 34  1 24 38 29 30 22 17  4 33 11  7  0]",17532.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  6  4  1  0  2  3  7  5  8]",18600.0,"[17  3  7 31 11 36 34 13 14 18 28 35 32  5  6  4 33 29  2  1  8 12 22 25
 24 20 27  9 19 38  0 15 37 16 39 23 30 26 10 21]"
pqap_40_84,27,595296,"[25 13 23 38  1 10 34  2 16  9  6 26  7 37 35  5 27 36 29 30 15 31  0 14
 17 32  3 33 28 12 20  4 21 19 22 39 18 24  8 11]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2592.0,"[21 30 28 11  4 22 26 13 20 14 12  0 29  5 19  7  6 38 32 37  1 36  3 34
 18  9  8 39 15 33 27  2 17 10 31 16 24 35 25 23]",5164.0,"[28 14 30 12 15 24 20 38  7 10  4 25  6 33 39 11  5 16 37  1 34 13 26 31
 29  8 35  9  0  3 27 32  2 36 18 19 21 22 23 17]",16324.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  6  5  2  1  3  0  7  8  4]",16148.0,"[ 2 23 17 30 29 13 10 16  3  9 37 20 38 36 39 33 11  8 19  0 34  1 12  6
 24 31 14  4 32 26 15 21  5 18 28 22 25 27 35  7]"
pqap_40_90,27,635024,"[39 29  2 19 10 17 26 38 25  4  6 35 28 22 30 18  5 13 33  9 34 12  0 11
 27  8 20 24 14 36 16 23 31  3  7 32 21 15 37  1]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2788.0,"[13 35  3 10 16  0 27 14 36 15 32  2 21 23 34 29 37 11  8 26 33 30  9 22
 24 38 31 28  7 39 20 25  1  4 19  5 17 12 18  6]",5268.0,"[10  9 19 22 15  2  8 11 27 21 33 37 38 29 25 32 28 18  6 31 34 30 39 14
 24 16  7 26  5 23 35  3 12 20  4  0 13 17  1 36]",18804.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  9  7  0  1  4  3  6  2  5]",18080.0,"[26  5 38  1 32 13 15 16 19 29 20 18 31  8 34 14 35  0 10 11 28 39 27 37
  3 21 25 22 23 33 24 36  6  4 17  7  9 12 30  2]"
pqap_40_91,28,563270,"[36 30 34 25 16  2 32  6 33  3  7 27 10 26 22 17 15 31 38 13  8 24 14 18
 20  0  1 39 19 12  5 29 23 21 37 35 11 28  4  9]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2304.0,"[26  7 29 33  6  2  5 12 23 11 25 22 30 16 21 24 34  0 37  3 27 20 31 19
 28  1  8 39 14 32 18  4 15 38 10  9 13 17 35 36]",5576.0,"[19 38 20 15 39  5 17 21 32 14 11 26  7 29 24 22 35 33 31  3 12  8 30  1
 23  6 34 13 27 25  2 16  9 28 37 36 10  4 18  0]",18020.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  2  8  4  6  7  5  1  3  0]",19988.0,"[37  4  5  3 11 26  0 13  8 36  6 34 15 14 30 27 23 32 38 21 16 28 17 25
 29 12 22 35  1 31  9 33  2 19 20 10 39 18  7 24]"
pqap_40_108,27,603548,"[17 11 13  3  5 39 19 12  7 33 16 38 30  6 36 34  0 29  2 14 28 37 21 32
 25 20  8 24  1 27  9 18 15  4 23 26 35 10 31 22]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",1964.0,"[11  4  8 35  2 39 12 24  3 26 20 38 27  0 37 23 32 30 31 14 21 36  7 22
 19 10  9 15 29 16 13  6  5  1 34 33 28 18 25 17]",5508.0,"[ 2  8  4 10  9 31 24 36 15 16 38 33 19 22 39 34 28 11 13  0  6  7 29 14
 21 32 25  5  1  3 17 20 35 30 27 26 23 12 18 37]",15876.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  2  5  7  6  1  0  8  3  4]",13056.0,"[ 0 31 19 38 20 21 18 25 36 23 24  7  6 34 12  5  3 10 22 39 13  1  8  4
 29 37 30  9 35 33 28 11 17 27  2 26 32 16 14 15]"
pqap_40_116,28,724284,"[10 37  3 30 35 24 14  0 15 21 27  1 16  6 13 11 34 31 33 29 32 28 38 25
  7 20 12 18 22  5  9 17 39 36 19  2 26  4 23  8]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'FW', 'OC', '2O']",2824.0,"[10 25 12 17 24 36 19 32  3 20 31 33  4 39 29 23 35 18 15  8 13  1 30  9
 26  0 37 11 14 34 16 28  5  7 38  6 27  2 21 22]",7092.0,"[21 34 28 30 11 38 23 33  8 35 10  9  6 25 17 24 14 22 36 32 18  5  4  0
 15  2  7 27 13 26 16 31 12 37  3 20  1 39 19 29]",26952.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  7  6  5  3  1  2  4  8  0]",17000.0,"[ 1  4 12 39 15 33  3 18 13  9  5 26  7 32 36 38 27 24 14 21 10  2 37 11
 20 16 34  0 30  6 29 17 25 23 22 35  8 19 28 31]"
pqap_40_120,28,556200,"[28 11 17  5 24  2 10 13  6  0 35 18 22 34  1 20  3 21  7 37 19 26 25 38
 23  8 32 39  4  9 30 33 31 36 14 29 12 15 27 16]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",1972.0,"[17  4 32 23 16  1 10 14  5 33 21 31 30 38  0 39 36 29  3 37  8 15  9 27
 28  2 19 26 13 11 22 18 34 35  7  6 25 12 20 24]",4416.0,"[19  1  5 27 10  6 21 22  2 23 17 26 38  0 31 39 33 36 12 24 32 30 37 15
 29 34 18 13 11  3 14 25 35  7  4 16  8 20 28  9]",9492.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  2  4  6  3  0  7  8  1  5]",16636.0,"[13  7 31 37  2  1 28  5  4 14 30 27 35 20 25 29 15 33 16 26 34 36 11 22
  0  6 18 12 23 17 10 39  9  3 19  8 32 21 24 38]"
pqap_40_125,28,684666,"[ 4  0 14 29 31  5 33 10 11 38  7 39 12  9 27 22 24 16 13 37 23 19 20  2
 21 28 18 36  6  3 35 15 32  1 26 25 30 34 17  8]","['START', 'FW_LS', '2O', 'OC', 'FW_LS', 'FW_LS', '2O', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2112.0,"[ 4 24 32  7 27 36  5  2  8 20  3 28 29  1 19 11 33  6 31 15 14 21 10 22
 16 37 39 13 35 34 18 30 23 26 12 17 25  9 38  0]",5012.0,"[16 29 11  9 37 23 32 19  5 30  4 38  2  3 34 33  1 12 14  8 18 27  6 31
 24 36 22 20 10 25 28 39 35 15 26 21 13  7 17  0]",15488.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  9  2  5  3  1  7  6  0  4]",21580.0,"[37 11 33 29 30  3  6 27 28 13 22  5 19 39 24 23  0  4 14  8  1 12 20  7
 26 18 35  2 10 17 15 16 25 31  9 36 34 21 38 32]"
pqap_40_128,28,580960,"[ 9  8 31 29 21 22 39 34 12 35  3 37  1 20 30  7 28 24 33 11  2  4 16 25
  6 38 19 15  0  5 23 13 27 26 18 36 14 10 17 32]","['START', '2O', 'FW', 'OP', 'SA', 'OC', 'SA', 'SA', 'SA', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2844.0,"[33 16 32 22 31 30 35 34 20 11 15 18 12 25 26 10 39  2 19 23  1 14  8 13
  6 27 36 21  0  3 37 24  5  4  7 17 28 29 38  9]",6308.0,"[ 9 21 17 26 16 28 33  2 31 11 22 24 23  1 18 15 20 25 34 39  7  5  6 38
  4 10  3 32 27 29 13  8 37 30  0 12 19 36 14 35]",16640.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  3  1  0  2  8  4  5  7  6]",20456.0,"[28 24  4 16 15 10 20 13 21 29 19  2  8  5 26  3  7 35 27 34  0  1 17 14
 32 39 38 37 18 25 30 23 12 31 36  9 22 33  6 11]"
pqap_40_134,29,587448,"[30  8 10  1 27 14  5 37 23  9 26 12 25 39 31 24 17  3 34  4 29 28  0 22
  2 13 36 20  6 35 19 11 15 18  7 21 38 32 33 16]","['START', '2O', 'FW', 'FW_LS', '2O', 'OC', '2O', '2O', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2744.0,"[26 13 17 36 22  4  7 39 29  8 35 37 31 19 28 30 10 25 20  5 23 27  3  9
 24 15 33 11 32  1  6  0 18  2 16 21 12 38 34 14]",6376.0,"[15  4 24  9 13 38 22 32 19  6 37 23 12 11 35 29  7  5 36  0 18 10 16 31
 34 28 33  3 30 25 14 17  2 21 27  8 39 20 26  1]",17100.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  5  7  0  3  6  8  2  1  4]",20176.0,"[13  4 29  1 25 33 12 30 14 24 32 21 37 31 36 35 34 27 26 38  5 15 10  7
 20  8 11 16  6 39  2 17 28  9 22 18 19 23  0  3]"
